,course_class_id,course_id,class_id,course_name,grade,credits,course_classification,time_classroom,professor,assessment_method,notes
2208,MEG3077-002,MEG3077,2,수치해석,3,3.0,전공선택,[   0 1008    0 1008    0    0    0],박일웅,상대평가,선수
2215,MEG3080-003,MEG3080,3,생산공정 및 3D프린팅 실험,3,1.0,전공필수,[  0   0   0 480   0   0   0],양현진,절대평가,선수
2222,MEG3110-003,MEG3110,3,기계공작법 1,3,3.0,전공선택,[   0 1008    0 1008    0    0    0],유병훈,상대평가,선수
2224,MEG3123-001,MEG3123,1,파워트레인공학,3,3.0,전공선택,[   0 1008    0 1008    0    0    0],이대엽,상대평가, 
2231,MEG3175-001,MEG3175,1,확률및통계,3,3.0,전공선택,[  0   0   0 126   0   0   0],엄태원,상대평가, 
2248,MEG4153-001,MEG4153,1,유압공학,4,3.0,전공선택,[7280    0    0 7280    0    0    0],이승배,상대평가,선수
2264,MSE2006-003,MSE2006,3,결정학,2,3.0,전공필수,[  0 112   0 112   0   0   0],이상진,상대평가, 
2276,MSE3003-003,MSE3003,3,재료열역학,3,3.0,전공필수,[  0 112   0 112   0   0   0],김영재,상대평가, 
2280,MSE3025-001,MSE3025,1,반도체소자,3,3.0,전공선택,[  0 112   0 112   0   0   0],최리노,절대평가,"영어,English"
2294,MTH1001-003,MTH1001,3,일반수학 1,1,3.0,교양필수,[7280    0    0 7280    0    0    0],이춘란,상대평가, 
2297,MTH1001-006,MTH1001,6,일반수학 1,1,3.0,교양필수,[   0 1008    0 1008    0    0    0],김태정,상대평가, 
2304,MTH1001-013,MTH1001,13,일반수학 1,1,3.0,교양필수,[  0 126   0 126   0   0   0],유자도,상대평가, 
2311,MTH1001-020,MTH1001,20,일반수학 1,1,3.0,교양필수,[   0 1008    0 1008    0    0    0],김기태,상대평가, 
2312,MTH1001-021,MTH1001,21,일반수학 1,1,3.0,교양필수,[7280    0    0 7280    0    0    0],오승익,상대평가, 
2314,MTH1001-023,MTH1001,23,일반수학 1,1,3.0,교양필수,[  0 126   0 126   0   0   0],유자도,상대평가, 
2323,MTH1001-032,MTH1001,32,일반수학 1,1,3.0,교양필수,[    0 57456     0 57456     0     0     0],신희성,상대평가, 
2325,MTH1001-034,MTH1001,34,일반수학 1,1,3.0,교양필수,[   0 7280    0 7280    0    0    0],권희대,상대평가, 
2337,MTH1001-046,MTH1001,46,일반수학 1,1,3.0,교양필수,[   0 1008    0 1008    0    0    0],김기태,상대평가, 
2349,MTH2004-001,MTH2004,1,집합론,2,3.0,전공선택,[  0 112   0 112   0   0   0],송용진,상대평가, 
2359,MTH3400-001,MTH3400,1,이산수학과 그래프이론,3,3.0,전공선택,[  0 126   0 126   0   0   0],신희성,상대평가, 
2361,MTH3622-001,MTH3622,1,수치해석학,3,3.0,전공선택,[   0 1008    0 1008    0    0    0],조태창,상대평가, 
2389,NUR1017-001,NUR1017,1,건강격차와 복지사회,1,2.0,전공선택,[  0   0   0 480   0   0   0],최승우,상대평가, 
2401,NUR3003-001,NUR3003,1,아동간호학실습 1,3,1.0,전공필수,[  0   0   0 126   0   0   0],"강나래,우효주",절대평가, 
2402,NUR3003-002,NUR3003,2,아동간호학실습 1,3,1.0,전공필수,[  0   0   0 126   0   0   0],"안영미,강나래",절대평가, 
2403,NUR3003-003,NUR3003,3,아동간호학실습 1,3,1.0,전공필수,[   0    0    0 1008    0    0    0],"강나래,우효주",절대평가, 
2435,NUR4016-002,NUR4016,2,간호관리학 1,4,3.0,전공필수,[112   0   0 112   0   0   0],"임지영,송성숙",상대평가, 
2445,OCN1001-001,OCN1001,1,해양학 1,1,3.0,교양필수,[  0 112   0 112   0   0   0],박재훈,상대평가, 
2447,OCN1005-002,OCN1005,2,일반해양학,1,3.0,교양필수,[  0 112   0 112   0   0   0],조형미,상대평가, 
2459,OCN4408-001,OCN4408,1,극지환경과학,4,3.0,전공선택,[  0 112   0 112   0   0   0],홍성민,상대평가, 
2467,PAD2204-001,PAD2204,1,민법총칙의 이해,전체,3.0,전공선택,[7280    0    0 7280    0    0    0],임성권,상대평가, 
2473,PAD3108-001,PAD3108,1,재무행정론,전체,3.0,전공필수,[  0   0 112 112   0   0   0],박성철,상대평가, 
2482,PAD3214-001,PAD3214,1,행정학연습 1,전체,3.0,전공선택,[  0   0   0 126   0   0   0],김상길,상대평가, 
2497,PHE2663-001,PHE2663,1,스포츠경향분석,2,2.0,전공선택,[  0   0   0 240   0   0   0],권영문,상대평가, 
2500,PHE3131-001,PHE3131,1,농구교수법,3,1.0,전공선택,[  0   0   0 480   0   0   0],양희연,절대평가, 
2507,PHE4171-001,PHE4171,1,운동검사처방,4,2.0,전공선택,[  0   0   0 480   0   0   0],박진한,상대평가, 
2526,PHY1001-008,PHY1001,8,물리학 1,전체,3.0,교양필수,[   0 1008    0 1008    0    0    0],김말진,상대평가, 
2528,PHY1001-010,PHY1001,10,물리학 1,1,3.0,교양필수,[57344     0     0   112     0     0     0],이민백,상대평가, 
2540,PHY1001-022,PHY1001,22,물리학 1,1,3.0,교양필수,[   0 1008    0 1008    0    0    0],노재우,상대평가, 
2542,PHY1001-024,PHY1001,24,물리학 1,1,3.0,교양필수,[7280    0    0 7280    0    0    0],장우제,상대평가, 
2543,PHY1001-025,PHY1001,25,물리학 1,1,3.0,교양필수,[   0 1008    0 1008    0    0    0],이승훈,상대평가, 
2572,PHY1003-018,PHY1003,18,물리학실험 1,1,1.0,교양필수,[  0   0   0 480   0   0   0],최민석,절대평가, 
2585,PHY1003-031,PHY1003,31,물리학실험 1,1,1.0,교양필수,[  0   0   0 480   0   0   0],박혜진,절대평가, 
2592,PHY2001-001,PHY2001,1,고전역학 1,2,3.0,전공필수,[   0 1008    0 1008    0    0    0],허남정,상대평가, 
2605,PHY3401-001,PHY3401,1,신소재물리학,3,3.0,전공선택,[   0 1008    0 1008    0    0    0],허윤,상대평가, 
2613,PMD1008-001,PMD1008,1,인체생물학,1,3.0,전공필수,[   0 7280    0 7280    0    0    0],"권계숙,송준호,김홍석,문영아,최정석,차종호,김경진,장지훈,권순욱",상대평가, 
2615,PMD2010-001,PMD2010,1,세포의 구조와 기능,2,3.0,전공필수,[   0 7280    0 7280    0    0    0],"김채균,곽지연,최석진,한인옥,김경진",상대평가,선수
2626,POL3136-001,POL3136,1,현대국제정치이론,전체,3.0,전공선택,[  0   0 112 112   0   0   0],정재환,상대평가, 
2632,POL4125-001,POL4125,1,유럽정치,전체,3.0,전공선택,[  0 112   0 112   0   0   0],조경희,상대평가, 
2643,PSE2060-001,PSE2060,1,재료과학,2,3.0,전공선택,[   0 7280    0 7280    0    0    0],권용구,상대평가, 
2647,PSE3170-001,PSE3170,1,고분자기기분석,3,3.0,전공선택,[   0 7280    0 7280    0    0    0],권용구,상대평가, 
2659,PSE4181-004,PSE4181,4,고분자실험 2,4,2.0,전공필수,[  0   0   0 510   0   0   0],강홍석,절대평가, 
2668,SBE3006-001,SBE3006,1,이차전지개론,전체,3.0,전공선택,[   0 1008    0 1008    0    0    0],김민규,절대평가, 
2728,SOS1111-001,SOS1111,1,사회복지학개론,1,3.0,교양필수,[112   0   0 112   0   0   0],윤홍식,상대평가, 
2747,SSE4314-001,SSE4314,1,비교민주주의론,4,3.0,전공선택,[  0   0   0 126   0   0   0],정혜온,상대평가, 
2756,STS2017-001,STS2017,1,통계분석방법,2,3.0,전공선택,[  0 126   0 126   0   0   0],조성일,상대평가, 
2759,STS2019-001,STS2019,1,통계수학,2,3.0,전공필수,[112   0   0 112   0   0   0],박진호,상대평가,통계학 주전공생 전용 분반
2763,STS3004-001,STS3004,1,실험계획법,3,3.0,전공선택,[  0 112   0 112   0   0   0],조민호,상대평가, 
2765,STS3005-002,STS3005,2,수리통계학 1,3,3.0,전공필수,[   0    0 7280 7280    0    0    0],박진호,상대평가,다중전공생 전용 분반
2767,STS4034-001,STS4034,1,생존분석 및 실습,4,3.0,전공선택,[  0 112   0 112   0   0   0],온일상,절대평가, 
2771,SWE2105-001,SWE2105,1,사회복지법제와 실천,2,3.0,전공필수,[112   0   0 112   0   0   0],이재원,상대평가, 
2780,SWE3207-001,SWE3207,1,프로그램 개발과 평가,3,3.0,전공선택,[240   0   0 240   0   0   0],"이충권,이재원",절대평가, 
2785,UMD1002-001,UMD1002,1,기초의학총론,1,6.0,전공필수,[  0   0 126 126   0   0   0],"박창신,박헌주,한지영,이자경,곽지연,이성근,김루시아,최석진,한인옥,김일진",절대평가, 
2793,UMD2005-001,UMD2005,1,신장 및 요로계,2,4.0,전공필수,[   0 8160    0 8160    0    0    0],"김미영,이승우,한지영,남정현,이자경,송준호,곽지연,이성근,황선덕,강동혁,정두용,김기표,김일진,김종원,유민영",상대평가, 
2828,UMD3030-001,UMD3030,1,내분비 및 신장내과학실습,3,2.0,전공필수,[   0    0    0 2046    0    0    0],"이승우,송준호,홍성빈,김소헌,안성희,황선덕,조용인,서다혜,김기표",절대평가, 
2879,UMD4042-001,UMD4042,1,재활의학실습,4,1.0,전공선택,[ 0  0  0 62  0  0  0],"정한영,김창환,김명옥,좌경림",절대평가, 
